1983   [0.0, 0.0, 0.0, 0.0, 1.0]
1994   [0.0, 1.0, 1.0, 0.0, 1.0]
1997   [1.0, 1.0, 1.0, 0.0, 1.0]
2000   [0.0, 1.0, 0.0, 0.0, 1.0]
2003   [0.0, 0.0, 0.0, 1.0, 1.0]
2011   [0.0, 1.0, 0.0, 0.0, 1.0]
2012   [0.0, 1.0, 0.0, 0.0, 1.0]
2018   [0.0, 0.0, 0.0, 0.0, 1.0]
2019   [0.0, 0, 0.0, 0.0, 1.0]
2020   [0.0, 1.0, 0.0, 0.0, 1.0]
2021   [0.0, 0.0, 0.0, 0.0, 1.0]
2022   [0.0, 0.0, 0.0, 0.0, 1.0]
59369   [0.0, 1, 0.0, 0.0, 1.0]
2025   [0.0, 1.0, 0.0, 0.0, 1.0]
2028   [0.0, 0.0, 0.0, 0.0, 1.0]
59387   [0.0, 1.0, 1.0, 0.0, 1.0]
2046   [0, 0.0, 1.0, 0.0, 1.0]
2048   [0.0, 1.0, 1.0, 0.0, 1.0]
2058   [0.0, 0.0, 0.0, 0.0, 1.0]
2066   [0.0, 1.0, 0.0, 0.0, 1.0]
2067   [0.0, 1.0, 0.0, 0.0, 1.0]
2076   [0.0, 1.0, 0.0, 0.0, 1.0]
59421   [0.0, 1.0, 0.0, 0.0, 1.0]
2080   [0.0, 1.0, 1, 1, 0.0]
2081   [0.0, 1, 0, 0.0, 1.0]
2085   [0.0, 1.0, 0.0, 0.0, 1.0]
26662   [1.0, 0, 1, 0, 1]
2087   [0.0, 0.0, 0.0, 0, 1.0]
2096   [0.0, 0.0, 1.0, 1.0, 1.0]
92210   [0.0, 1.0, 1.0, 0.0, 1.0]
51255   [0.0, 1.0, 0.0, 0.0, 1.0]
2105   [0.0, 0.0, 0.0, 0.0, 1.0]
116797   [0.0, 1.0, 0.0, 0.0, 1.0]
2109   [0.0, 1, 1, 0.0, 1.0]
116799   [0.0, 1.0, 0.0, 0.0, 1.0]
2115   [0.0, 0.0, 1, 0, 1.0]
2116   [0.0, 0, 0.0, 0.0, 1.0]
2132   [0.0, 0.0, 0.0, 1.0, 1.0]
2133   [0.0, 1.0, 0.0, 0.0, 1.0]
2139   [0.0, 1, 0.0, 1, 1.0]
2140   [0.0, 0, 0, 0.0, 1.0]
2143   [0.0, 1, 0.0, 0.0, 1.0]
2144   [1, 1.0, 1.0, 1, 0.0]
59501   [0.0, 1.0, 0.0, 0.0, 1.0]
2160   [0.0, 1.0, 0.0, 0.0, 1]
2161   [0.0, 1, 0.0, 0.0, 1.0]
2167   [0.0, 1.0, 0.0, 0.0, 1.0]
2174   [0.0, 0.0, 1.0, 1.0, 1.0]
2176   [0.0, 0.0, 0.0, 0.0, 1.0]
2183   [0.0, 1.0, 1, 0, 1.0]
2186   [0.0, 1.0, 0.0, 0.0, 1.0]
2193   [0.0, 0.0, 0.0, 0.0, 1.0]
2194   [0.0, 0.0, 0.0, 0.0, 1.0]
26776   [0.0, 1.0, 0.0, 0.0, 1.0]
2203   [0.0, 1.0, 1.0, 0.0, 0.0]
2208   [0.0, 1.0, 0.0, 0.0, 1.0]
116905   [0.0, 0.0, 0.0, 0.0, 1.0]
84152   [0.0, 1.0, 0.0, 0.0, 1.0]
108729   [1, 1, 1, 1.0, 1.0]
26810   [0.0, 1.0, 0.0, 0.0, 0.0]
51412   [0.0, 0.0, 1, 0.0, 1.0]
84187   [0.0, 1.0, 0.0, 0.0, 1.0]
2268   [0.0, 0.0, 0, 0.0, 1.0]
2273   [0.0, 0.0, 1.0, 0.0, 1.0]
2278   [0.0, 0.0, 0.0, 0.0, 1.0]
2288   [0.0, 0.0, 0.0, 0.0, 1.0]
2291   [0.0, 1.0, 0.0, 0, 1.0]
2297   [0.0, 1.0, 1.0, 1.0, 1.0]
92420   [1, 1.0, 0.0, 0.0, 1.0]
2318   [0.0, 1.0, 0, 1.0, 1.0]
26903   [0.0, 1.0, 0.0, 0.0, 1.0]
2329   [0.0, 0, 0.0, 0.0, 1.0]
133419   [1.0, 1.0, 1.0, 1.0, 0.0]
2352   [1, 1.0, 1.0, 1.0, 0.0]
2353   [0.0, 0.0, 0.0, 0.0, 1.0]
2355   [0.0, 0.0, 1.0, 1.0, 1.0]
76091   [0.0, 1.0, 0.0, 0.0, 1.0]
76093   [0.0, 1.0, 0.0, 0.0, 1.0]
2366   [0.0, 0.0, 0.0, 0.0, 1.0]
141636   [0.0, 1.0, 1.0, 0.0, 0.0]
2393   [0.0, 1.0, 0.0, 0.0, 1.0]
2394   [0.0, 0, 0.0, 1.0, 1.0]
2395   [0.0, 1.0, 0.0, 0.0, 1.0]
2396   [0.0, 0.0, 0.0, 0.0, 1.0]
92509   [0.0, 1.0, 1.0, 1.0, 0.0]
92507   [0.0, 0.0, 0.0, 0.0, 1.0]
2401   [0.0, 0.0, 0.0, 0.0, 1.0]
2403   [0.0, 1.0, 0.0, 0.0, 1.0]
2407   [0.0, 0, 1.0, 1, 1.0]
100714   [1.0, 1, 1, 1, 1]
2413   [0.0, 0.0, 1.0, 0, 1.0]
2420   [0.0, 0.0, 0.0, 0.0, 1.0]
2423   [1.0, 1.0, 0.0, 1.0, 0.0]
2424   [0.0, 0.0, 1.0, 1.0, 1.0]
2427   [0.0, 0.0, 0.0, 0.0, 1.0]
43396   [1.0, 0.0, 1.0, 1.0, 1.0]
59784   [0.0, 0.0, 0.0, 0.0, 1.0]
108949   [0.0, 0.0, 0.0, 0.0, 1.0]
84374   [1.0, 1.0, 1.0, 1.0, 1.0]
27032   [0.0, 0.0, 0.0, 0.0, 1.0]
2459   [0.0, 1.0, 1.0, 0.0, 1.0]
67997   [0.0, 0.0, 0.0, 1.0, 1.0]
2470   [0.0, 1.0, 0.0, 0.0, 1.0]
84392   [0.0, 0.0, 0.0, 0.0, 1.0]
117176   [0.0, 0, 0, 1, 1.0]
2490   [0.0, 1.0, 0.0, 0.0, 1.0]
2501   [0.0, 1.0, 0.0, 1, 1]
2502   [0.0, 1, 0.0, 0.0, 0]
51662   [0.0, 0.0, 0.0, 0.0, 1.0]
76251   [0.0, 0.0, 0.0, 0.0, 1.0]
2528   [0.0, 0.0, 0.0, 0.0, 1.0]
2529   [0.0, 0.0, 0.0, 0.0, 1.0]
92643   [0.0, 1.0, 0.0, 0.0, 1]
68073   [0.0, 0.0, 1.0, 0.0, 1.0]
2542   [0.0, 0, 0.0, 0.0, 1]
2571   [0.0, 1.0, 0.0, 0.0, 1.0]
2572   [0.0, 1.0, 0.0, 1.0, 1]
2599   [1.0, 1.0, 0.0, 1.0, 1.0]
2617   [0.0, 0.0, 0.0, 0.0, 1.0]
2618   [0.0, 0.0, 0.0, 1.0, 1.0]
68157   [0.0, 1.0, 0.0, 0.0, 1.0]
2640   [0.0, 0.0, 0.0, 0.0, 1.0]
2641   [0.0, 0, 1, 0.0, 1.0]
2648   [0.0, 0.0, 0.0, 0.0, 1.0]
2657   [0, 1.0, 0.0, 0.0, 1.0]
68194   [0.0, 0.0, 0.0, 1, 1.0]
2664   [0.0, 1.0, 0.0, 0.0, 1.0]
2671   [0.0, 1.0, 1.0, 1.0, 1.0]
84601   [0.0, 1.0, 0.0, 0.0, 1.0]
2686   [0.0, 1.0, 0.0, 0.0, 1.0]
2687   [0, 0, 0.0, 0.0, 1.0]
2690   [0.0, 1.0, 1.0, 1.0, 0.0]
60040   [0.0, 0.0, 0.0, 0.0, 1.0]
2700   [0.0, 1.0, 0.0, 0.0, 1.0]
68237   [0.0, 0.0, 0.0, 1.0, 1.0]
2706   [1.0, 1.0, 0.0, 1.0, 1.0]
2710   [0, 0.0, 1.0, 0.0, 1.0]
2712   [0.0, 1.0, 0.0, 1.0, 1.0]
2716   [0.0, 0.0, 0.0, 0.0, 1.0]
2717   [0.0, 0.0, 1, 0.0, 1.0]
2726   [0, 1.0, 0.0, 0, 1]
2728   [0.0, 0.0, 0.0, 0.0, 1.0]
60072   [0.0, 1.0, 0.0, 0.0, 1.0]
2730   [0.0, 0.0, 0.0, 0.0, 1.0]
68269   [0.0, 0, 1, 1.0, 1.0]
27317   [0.0, 1.0, 0.0, 0.0, 1.0]
2745   [0.0, 0.0, 0.0, 0.0, 1.0]
2750   [0.0, 0, 1.0, 0, 1.0]
2761   [0.0, 1.0, 0.0, 0.0, 1.0]
2762   [1, 1.0, 0.0, 0, 1.0]
2763   [0.0, 1.0, 1.0, 1.0, 1.0]
51931   [1.0, 0, 1, 1.0, 1.0]
60126   [0.0, 0.0, 1.0, 0.0, 1.0]
51935   [0.0, 0.0, 0.0, 0, 1.0]
2791   [0.0, 0.0, 1, 0.0, 1.0]
84716   [0.0, 1.0, 1.0, 1.0, 1.0]
2797   [0.0, 1.0, 1, 1.0, 1.0]
2803   [0.0, 0.0, 0.0, 1.0, 1.0]
2804   [0.0, 0, 1.0, 0.0, 1.0]
117504   [0.0, 1.0, 0.0, 1.0, 0.0]
117506   [0.0, 0.0, 1.0, 1.0, 1.0]
2819   [0.0, 0.0, 1, 0.0, 1.0]
68358   [0.0, 0, 0.0, 0.0, 1.0]
117517   [1.0, 0.0, 1.0, 1.0, 1.0]
84772   [0.0, 1, 0.0, 0.0, 1.0]
2858   [0.0, 1.0, 0.0, 0.0, 0.0]
2857   [0.0, 0.0, 0, 0.0, 1.0]
2867   [0.0, 1, 0, 0.0, 1.0]
2871   [0.0, 0.0, 1.0, 0.0, 1.0]
2872   [0.0, 0, 0.0, 0.0, 1.0]
109374   [0.0, 1.0, 0.0, 0.0, 1.0]
2881   [1.0, 0.0, 0.0, 0.0, 1.0]
2905   [0.0, 0, 0.0, 0.0, 1.0]
2908   [1.0, 1.0, 0.0, 0.0, 1.0]
2916   [0.0, 0.0, 1, 0.0, 1.0]
2917   [0.0, 1.0, 0.0, 0.0, 1.0]
2918   [0.0, 0, 1.0, 1.0, 1.0]
2921   [0.0, 0.0, 0.0, 0.0, 1.0]
2927   [0.0, 1.0, 0.0, 1.0, 1.0]
2932   [0.0, 1.0, 0, 0.0, 1.0]
2936   [0.0, 1.0, 0.0, 1.0, 1.0]
2940   [0.0, 0.0, 0.0, 0.0, 1.0]
27518   [0.0, 1.0, 1, 0.0, 0]
2944   [0.0, 0.0, 0.0, 0.0, 1.0]
2947   [0.0, 0.0, 0.0, 0.0, 1.0]
2959   [0.0, 0, 0.0, 0.0, 1.0]
2966   [0.0, 1.0, 0.0, 1.0, 1.0]
2968   [0.0, 0.0, 1, 0.0, 1.0]
2973   [0.0, 1.0, 0.0, 1, 1.0]
2985   [0.0, 0.0, 0.0, 0, 1.0]
2987   [0.0, 0.0, 0.0, 0.0, 1.0]
2989   [0.0, 0, 0.0, 0.0, 1.0]
109487   [0.0, 0.0, 0.0, 0.0, 1.0]
2990   [0.0, 0.0, 0.0, 0.0, 1.0]
2996   [0, 1.0, 0, 0, 1.0]
2997   [0.0, 1, 0.0, 0.0, 1.0]
3000   [0.0, 1, 0.0, 0.0, 1.0]
3005   [0.0, 0.0, 1.0, 0, 1.0]
3006   [0.0, 1.0, 0.0, 0.0, 1.0]
3016   [0.0, 0.0, 0.0, 0.0, 1.0]
68554   [0.0, 0.0, 0.0, 0.0, 1.0]
3020   [0.0, 1.0, 0.0, 1.0, 1.0]
3022   [1, 0.0, 1, 1, 1.0]
84944   [0.0, 1, 0.0, 0.0, 1.0]
3030   [0.0, 1.0, 0, 0.0, 1.0]
84952   [0.0, 0.0, 0.0, 0.0, 0]
3033   [0.0, 0.0, 0, 0.0, 1.0]
3035   [0, 0.0, 0.0, 1, 1.0]
3039   [0.0, 0.0, 0.0, 0.0, 1.0]
3052   [0.0, 1.0, 0.0, 0.0, 1.0]
60397   [1, 1.0, 1, 0, 1.0]
134130   [0.0, 0.0, 0.0, 0, 1.0]
44022   [0.0, 0.0, 0.0, 0.0, 1.0]
3072   [1, 1.0, 0.0, 1.0, 1]
3081   [0.0, 1.0, 0.0, 0.0, 1.0]
109578   [0.0, 1.0, 0.0, 0.0, 1.0]
109580   [0.0, 0.0, 0.0, 1.0, 1.0]
3087   [1, 1.0, 1, 1, 1.0]
3088   [0.0, 1.0, 0.0, 0.0, 1.0]
3091   [0.0, 1.0, 0.0, 0.0, 1.0]
52245   [0.0, 0.0, 1, 0.0, 1.0]
3095   [0.0, 0, 1.0, 0, 1]
3097   [0.0, 1, 0.0, 1.0, 0]
3100   [1, 0, 0.0, 1.0, 0.0]
3105   [0.0, 1.0, 0.0, 1, 1.0]
3111   [1.0, 1.0, 0.0, 1.0, 1.0]
3114   [1, 1.0, 0.0, 0.0, 1.0]
27706   [0.0, 1.0, 1.0, 1, 1.0]
109629   [0.0, 1.0, 0.0, 1.0, 0.0]
52287   [0.0, 1.0, 1, 1, 1.0]
27721   [0.0, 0, 0.0, 0, 1.0]
3147   [0.0, 1.0, 0.0, 0.0, 1.0]
3152   [1.0, 1.0, 0, 1, 1]
27731   [0.0, 0.0, 1, 0.0, 1.0]
3156   [0.0, 1.0, 0.0, 1.0, 1.0]
3155   [0.0, 0.0, 0.0, 0.0, 1.0]
93270   [0.0, 0, 1, 0.0, 1.0]
3160   [0.0, 1.0, 0.0, 0.0, 1.0]
27741   [0.0, 1.0, 0.0, 1.0, 1.0]
3175   [0.0, 0, 1, 0.0, 1.0]
52328   [0.0, 0.0, 0.0, 0.0, 1.0]
3176   [1, 1, 0.0, 0.0, 1.0]
3178   [0.0, 0.0, 0.0, 0.0, 1.0]
117867   [0.0, 0, 0.0, 0.0, 1.0]
3181   [0.0, 0, 0.0, 0.0, 1.0]
3196   [0.0, 0.0, 0.0, 0.0, 1.0]
3198   [0.0, 1, 1, 0.0, 1.0]
3201   [0.0, 0, 1, 1, 1]
3210   [1, 0, 0, 1.0, 1]
27798   [0.0, 0.0, 0.0, 0.0, 1.0]
3224   [0.0, 0, 0.0, 1, 1.0]
44195   [0.0, 1, 0.0, 1, 1.0]
44199   [0.0, 0.0, 0.0, 1, 1.0]
109740   [1.0, 1.0, 0.0, 1.0, 0.0]
27821   [0.0, 1.0, 1.0, 1.0, 1.0]
3246   [0, 0.0, 1, 1, 1]
3252   [1.0, 0.0, 0.0, 1.0, 1.0]
27831   [0.0, 0.0, 0.0, 0.0, 1.0]
3256   [1.0, 0.0, 1.0, 1.0, 1.0]
3255   [0.0, 0.0, 0.0, 1.0, 0.0]
27834   [0.0, 1.0, 0.0, 1.0, 1.0]
3262   [0.0, 1.0, 0.0, 0.0, 1.0]
3265   [0.0, 0.0, 0.0, 0.0, 1.0]
3266   [0.0, 0.0, 0.0, 1.0, 1.0]
3275   [0.0, 0.0, 1, 1.0, 1.0]
3289   [0.0, 1.0, 0.0, 1.0, 0.0]
3300   [0.0, 0.0, 0.0, 0.0, 1.0]
3301   [1, 1.0, 0.0, 0.0, 1.0]
3307   [0.0, 0.0, 0.0, 0.0, 1.0]
3310   [0.0, 1.0, 1.0, 1.0, 1.0]
27904   [0.0, 0.0, 0.0, 0.0, 1.0]
126219   [0.0, 1.0, 0.0, 0.0, 0.0]
60684   [0.0, 1.0, 0.0, 0.0, 1.0]
85259   [0.0, 0.0, 0.0, 0.0, 1.0]
3360   [0.0, 0.0, 1, 0.0, 1.0]
3361   [0.0, 0.0, 0.0, 0.0, 1.0]
3362   [0.0, 0.0, 0.0, 0.0, 1.0]
3363   [1.0, 0.0, 0.0, 0.0, 1.0]
3364   [0.0, 0, 1, 1, 1.0]
3365   [1.0, 1.0, 1, 0, 1.0]
126245   [0.0, 0.0, 1.0, 0.0, 1.0]
109864   [0.0, 0, 1.0, 0.0, 1.0]
3386   [0.0, 0.0, 0, 0.0, 1.0]
3396   [0.0, 0.0, 0.0, 0.0, 1.0]
93510   [0.0, 0, 0.0, 0.0, 1.0]
3408   [0.0, 1.0, 0.0, 0.0, 1.0]
68954   [0.0, 1.0, 0.0, 0.0, 1.0]
3424   [0.0, 0.0, 0.0, 0.0, 1.0]
3435   [0.0, 1.0, 0.0, 0.0, 1.0]
3441   [0, 0.0, 0.0, 0, 1.0]
3444   [0.0, 0.0, 0.0, 0.0, 1.0]
85367   [1.0, 1.0, 1.0, 1.0, 1.0]
3448   [0.0, 0.0, 0.0, 0.0, 1.0]
52604   [0.0, 0.0, 0.0, 0.0, 1.0]
3462   [0.0, 1.0, 0.0, 1.0, 1.0]
3467   [0.0, 1.0, 1.0, 0.0, 1.0]
3468   [0.0, 1.0, 0.0, 0.0, 1.0]
3469   [0.0, 0.0, 0.0, 0.0, 1]
3470   [0.0, 0.0, 0.0, 0.0, 1.0]
3471   [0.0, 0, 0.0, 0.0, 1.0]
3476   [0.0, 0, 0.0, 0.0, 1.0]
3479   [0.0, 1.0, 0.0, 0.0, 1.0]
3481   [0.0, 1.0, 0.0, 0.0, 1.0]
3489   [0.0, 1.0, 0.0, 0.0, 1.0]
3494   [0.0, 0, 0.0, 0, 1.0]
85414   [1.0, 0.0, 1.0, 1.0, 1.0]
3498   [0.0, 1.0, 0.0, 0.0, 1.0]
3499   [0.0, 1.0, 0.0, 1.0, 1.0]
3504   [0.0, 0.0, 0.0, 0, 1.0]
3508   [0.0, 0.0, 0.0, 0.0, 1.0]
3510   [0.0, 0.0, 0.0, 0.0, 1.0]
3513   [0.0, 0.0, 0.0, 1.0, 1.0]
3516   [0.0, 1.0, 0, 0.0, 1.0]
85438   [0.0, 1.0, 0.0, 0.0, 1.0]
3526   [1, 1, 0, 1.0, 0.0]
3527   [0.0, 0.0, 0.0, 0.0, 1.0]
3545   [0.0, 1, 0.0, 1.0, 1.0]
3551   [0.0, 1, 1, 0.0, 1.0]
3556   [1.0, 0.0, 1.0, 1.0, 0.0]
3559   [0.0, 0.0, 0.0, 1.0, 1.0]
101864   [0.0, 0.0, 0.0, 0.0, 1.0]
3578   [0.0, 0.0, 0.0, 0.0, 1.0]
69122   [0.0, 1.0, 1, 0, 1]
101895   [0.0, 0, 0.0, 0.0, 1.0]
3591   [1.0, 0.0, 1.0, 1.0, 0.0]
110102   [0.0, 0.0, 0, 0.0, 1.0]
60950   [0.0, 1.0, 1, 0.0, 1.0]
3608   [0.0, 1, 0.0, 0.0, 1.0]
3617   [1.0, 1, 1.0, 1.0, 1]
3629   [0.0, 0.0, 0.0, 0.0, 1.0]
3634   [0.0, 0.0, 0.0, 0.0, 1.0]
3635   [0.0, 0.0, 0.0, 0.0, 1.0]
3654   [0.0, 0.0, 0.0, 0.0, 1.0]
3671   [0.0, 0.0, 0.0, 0.0, 1.0]
3675   [1, 0.0, 1.0, 1, 1]
61024   [0.0, 1, 1, 0.0, 1.0]
3683   [1.0, 1.0, 0.0, 0.0, 1.0]
3698   [0.0, 0.0, 0.0, 0.0, 1.0]
3702   [0.0, 0, 0.0, 0.0, 1.0]
44665   [0.0, 0.0, 0.0, 0.0, 1.0]
3706   [0.0, 1.0, 0.0, 0.0, 1.0]
3730   [0.0, 0.0, 0.0, 1.0, 1.0]
52885   [0.0, 0.0, 0.0, 0.0, 1.0]
3735   [0.0, 0.0, 1.0, 1.0, 1.0]
3736   [1.0, 0.0, 0.0, 1.0, 1.0]
3740   [0.0, 0.0, 0.0, 0.0, 1.0]
36517   [0.0, 0.0, 1.0, 1.0, 1.0]
3751   [0, 0.0, 0.0, 0.0, 1.0]
3753   [0.0, 0.0, 0.0, 0.0, 1.0]
3755   [0.0, 0, 1, 1, 1.0]
36525   [0.0, 1.0, 0.0, 0.0, 1.0]
36529   [0.0, 1.0, 0.0, 0.0, 1.0]
36537   [1.0, 1.0, 1.0, 0.0, 1.0]
52929   [0, 1.0, 0.0, 0, 1.0]
134853   [0.0, 1.0, 0.0, 0.0, 1.0]
61132   [0.0, 1, 0.0, 0.0, 1.0]
3801   [0.0, 1.0, 0.0, 1, 1.0]
134881   [0.0, 0, 0, 0.0, 1]
3814   [0.0, 1.0, 0.0, 0.0, 1.0]
61160   [0.0, 0.0, 0.0, 0.0, 1.0]
102123   [1, 1, 0.0, 0.0, 1.0]
102125   [0.0, 0.0, 0.0, 0.0, 1.0]
52973   [1.0, 0.0, 0.0, 1.0, 1.0]
77561   [0.0, 0.0, 0.0, 0.0, 1.0]
85763   [0.0, 0.0, 1, 0, 1.0]
3868   [0.0, 0, 0, 0.0, 1.0]
3871   [0.0, 0, 1, 0.0, 1.0]
69406   [0.0, 1.0, 1, 1.0, 0.0]
3882   [0, 1.0, 0, 0.0, 0.0]
102194   [0, 0.0, 1, 0.0, 1.0]
61236   [0.0, 1, 0, 0.0, 1]
3897   [0.0, 1.0, 1, 1.0, 1.0]
3911   [0.0, 0.0, 0.0, 0, 1.0]
3916   [0.0, 0.0, 0.0, 0.0, 1.0]
3918   [0.0, 0.0, 0.0, 0.0, 1.0]
3925   [0.0, 1.0, 1.0, 0.0, 1.0]
3929   [0.0, 1.0, 0.0, 1.0, 1.0]
3949   [0.0, 1.0, 0.0, 0.0, 1.0]
94070   [0.0, 1.0, 0.0, 0.0, 1.0]
3967   [0.0, 1.0, 0.0, 0.0, 1.0]
3969   [1, 1, 0, 0.0, 1.0]
53125   [0.0, 0.0, 1.0, 0.0, 1.0]
3979   [0.0, 0.0, 0.0, 0.0, 1.0]
3980   [0.0, 1.0, 0.0, 0.0, 1.0]
61323   [1, 1.0, 1, 1.0, 1.0]
69516   [0.0, 0.0, 0.0, 0.0, 1.0]
3986   [0.0, 0.0, 0.0, 0.0, 1.0]
3994   [0.0, 0.0, 0.0, 0.0, 1.0]
3996   [0.0, 1.0, 0.0, 0.0, 1.0]
4002   [0.0, 1.0, 0.0, 1.0, 1]
4006   [0.0, 0.0, 0.0, 0.0, 1.0]
4011   [0.0, 1.0, 0.0, 0.0, 1.0]
118700   [0.0, 0.0, 1, 1.0, 1.0]
4014   [0.0, 1.0, 0.0, 1.0, 1.0]
4018   [1, 0, 0.0, 0.0, 1]
4019   [1.0, 0, 1, 0, 1.0]
118706   [0.0, 0, 1, 1, 1.0]
4025   [1.0, 0.0, 1.0, 1.0, 1.0]
4034   [0.0, 0.0, 0.0, 0.0, 1.0]
94150   [0.0, 0.0, 0.0, 1.0, 1.0]
110553   [0.0, 0, 0.0, 0.0, 1.0]
69604   [0, 0, 0.0, 0.0, 1.0]
4069   [1.0, 1.0, 1.0, 1.0, 1.0]
77800   [0.0, 0.0, 0.0, 0.0, 1.0]
110586   [0.0, 1.0, 0.0, 0.0, 1.0]
4105   [1, 1.0, 1.0, 0.0, 1.0]
69644   [1, 0.0, 1.0, 1.0, 1.0]
45081   [0.0, 1.0, 0, 0.0, 1.0]
102445   [0.0, 0.0, 0.0, 0.0, 1.0]
4144   [0.0, 0.0, 0.0, 1.0, 1.0]
110655   [0.0, 1, 0.0, 0.0, 1.0]
69712   [0.0, 1.0, 0.0, 0.0, 1.0]
4183   [0.0, 1.0, 0.0, 1.0, 1.0]
4187   [0.0, 0.0, 0, 1, 1.0]
118896   [0.0, 0.0, 0.0, 0.0, 1.0]
4223   [0.0, 0.0, 0.0, 0.0, 1.0]
4226   [0.0, 0.0, 0.0, 1.0, 1.0]
45186   [0.0, 0.0, 0.0, 0.0, 1.0]
110730   [0.0, 1, 0.0, 0.0, 1.0]
4239   [0.0, 0, 1.0, 1.0, 1.0]
4246   [1.0, 1.0, 0.0, 1.0, 1.0]
45210   [0.0, 0, 1.0, 1.0, 1.0]
4262   [0.0, 1.0, 0.0, 0.0, 1.0]
86190   [1.0, 1.0, 1.0, 1.0, 1.0]
102588   [0.0, 1.0, 1.0, 0.0, 1.0]
4296   [0.0, 1, 0.0, 0, 1.0]
4299   [0.0, 0.0, 0.0, 0.0, 1.0]
4306   [1, 1.0, 0, 0, 1.0]
69844   [0.0, 1, 0.0, 0.0, 1.0]
53460   [1.0, 0, 1, 0.0, 1.0]
4308   [0.0, 1.0, 0.0, 0.0, 1.0]
78039   [0, 1.0, 0.0, 1, 0.0]
4310   [0.0, 1.0, 0.0, 0.0, 1.0]
127192   [0.0, 0.0, 1.0, 1.0, 1.0]
127198   [0.0, 1, 0.0, 0, 1.0]
4321   [1, 0.0, 0, 0, 1.0]
4327   [0.0, 0.0, 0.0, 0.0, 1.0]
4329   [0.0, 0.0, 0.0, 0.0, 1.0]
4366   [0.0, 0.0, 1, 0.0, 1.0]
94478   [0.0, 1.0, 0.0, 0.0, 1.0]
86298   [0.0, 0.0, 1, 0, 1.0]
4387   [0.0, 1.0, 0.0, 0.0, 1.0]
4406   [0.0, 0.0, 0.0, 0.0, 1.0]
86332   [0.0, 0.0, 0.0, 0.0, 1.0]
102716   [0.0, 0.0, 1.0, 0.0, 1]
69951   [0.0, 1.0, 0.0, 0.0, 1.0]
4426   [0.0, 0.0, 0.0, 0.0, 1.0]
4427   [0.0, 0.0, 0, 1, 1.0]
4432   [1.0, 0.0, 0.0, 1.0, 1.0]
4446   [0.0, 0.0, 0.0, 0.0, 1.0]
4447   [1.0, 0.0, 0.0, 0.0, 0.0]
4448   [0.0, 0.0, 0.0, 0.0, 1.0]
119145   [0.0, 1.0, 0.0, 0.0, 1.0]
45431   [0.0, 1.0, 0.0, 0.0, 1.0]
78209   [1.0, 1.0, 0.0, 0.0, 1]
135567   [0.0, 0.0, 0.0, 0.0, 1.0]
102800   [1.0, 1.0, 0.0, 0.0, 0.0]
4545   [0.0, 0.0, 0.0, 0.0, 1.0]
45517   [0, 0.0, 0.0, 0.0, 1.0]
4571   [0.0, 0.0, 0, 0.0, 1.0]
78316   [0.0, 1.0, 0.0, 0.0, 1]
102903   [0.0, 1.0, 0.0, 0.0, 1.0]
4641   [0.0, 1.0, 0.0, 0.0, 1.0]
4649   [1.0, 0.0, 1.0, 1.0, 1.0]
94777   [0.0, 1, 0.0, 0.0, 1.0]
127565   [0.0, 1.0, 0.0, 1.0, 1.0]
86628   [0.0, 1.0, 0.0, 0.0, 1.0]
45668   [1.0, 1.0, 1.0, 1.0, 1]
4718   [0.0, 0.0, 1.0, 0.0, 1.0]
4720   [0.0, 1.0, 1.0, 1.0, 1.0]
86644   [0.0, 1, 1, 0.0, 1.0]
103042   [0.0, 0.0, 0.0, 0.0, 1.0]
78469   [0.0, 0.0, 0.0, 0.0, 1.0]
70286   [0.0, 0.0, 0.0, 0.0, 1.0]
94864   [0.0, 0.0, 0.0, 0.0, 1.0]
111249   [0.0, 0.0, 0.0, 0.0, 1.0]
45720   [0.0, 1.0, 0.0, 1.0, 1.0]
45722   [0.0, 0.0, 0, 0.0, 1.0]
78499   [1, 1, 1, 0, 1]
4776   [0.0, 1.0, 0.0, 0.0, 1.0]
62155   [0.0, 1.0, 0.0, 1, 1.0]
4816   [0, 1.0, 0.0, 0.0, 1.0]
53972   [0.0, 0.0, 1.0, 0.0, 1.0]
4823   [0.0, 1.0, 0.0, 0.0, 1.0]
103141   [0.0, 1.0, 0.0, 0.0, 1.0]
53996   [0.0, 0.0, 0.0, 0.0, 1.0]
78574   [0.0, 1.0, 0.0, 0.0, 1.0]
94959   [0.0, 1.0, 1.0, 0.0, 1.0]
4848   [0, 1.0, 1, 0.0, 0.0]
54001   [0.0, 1.0, 0.0, 0.0, 1.0]
4855   [0.0, 0.0, 0.0, 0.0, 1.0]
94969   [0.0, 1, 1, 1, 1.0]
4857   [0.0, 1.0, 0.0, 0.0, 1.0]
86781   [0.0, 1, 1.0, 0.0, 1.0]
111362   [0.0, 0.0, 0.0, 0.0, 1.0]
4866   [0.0, 0.0, 0.0, 0.0, 1.0]
111364   [0.0, 0.0, 0.0, 0.0, 1.0]
4878   [1.0, 1.0, 1.0, 1.0, 1.0]
4880   [0.0, 1.0, 0.0, 0.0, 1]
4886   [0.0, 0, 0.0, 0.0, 1.0]
111384   [0.0, 1.0, 0.0, 0.0, 1.0]
86815   [0.0, 1.0, 1, 1, 1.0]
4896   [0.0, 0.0, 0.0, 0.0, 1.0]
4901   [0.0, 0.0, 1.0, 1.0, 1.0]
